# radius [cm] density [g/cm^3] velocity [cm/s] pressure [erg/cm^3] temperature [K] luminosity [erg/cm^3/s]
4.252543866339759529e+07 1.761212590916044712e+09 -1.777746149424495548e+07 1.058832900521430060e+27 8.083792302615200996e+09 6.537131665968672678e+03
4.414588870411969721e+07 1.679765418869579315e+09 -1.842786595579528436e+07 9.969157991676659345e+26 8.051593596333616257e+09 6.776402360909583876e+03
4.484837052097055316e+07 1.602527175526520252e+09 -1.870872148028768227e+07 9.389990672159468476e+26 8.020001476291108131e+09 8.276717760646261013e+03
4.549078491855275631e+07 1.558765958815643549e+09 -1.896477296104110777e+07 9.063990787764315487e+26 7.998125276800061226e+09 7.086031481305622947e+03
4.628593788381510228e+07 1.512648733398956776e+09 -1.928088170858761296e+07 8.724868573501749525e+26 7.978512171006779671e+09 8.304483814870709466e+03
4.731535334130156040e+07 1.455811767858333349e+09 -1.968843511011225358e+07 8.309612496402468985e+26 7.950071940481635094e+09 6.192526647708954442e+03
4.796565174072467536e+07 1.404915225208027124e+09 -1.994530532215899229e+07 7.944457210073225251e+26 7.931181812659847260e+09 9.831844367008870904e+03
4.856345844298864156e+07 1.368350804651582956e+09 -2.018061657166610658e+07 7.681516630517885102e+26 7.909345426435591698e+09 8.882573457889584461e+03
4.957747233798157424e+07 1.321848217795416832e+09 -2.057822768419146538e+07 7.351277649383903524e+26 7.884333732408015251e+09 8.225439700248402005e+03
5.072961775522748381e+07 1.261403602062288284e+09 -2.102798360656188056e+07 6.928182691741674546e+26 7.854150117296483994e+09 9.275116069491066810e+03
5.155161167490837723e+07 1.208741255696474075e+09 -2.134734588598608226e+07 6.563332661639978154e+26 7.824175981212859154e+09 6.624830225245926158e+03
5.213524071769887209e+07 1.171986509390867233e+09 -2.157367252806514129e+07 6.313556717934584460e+26 7.809315259096230507e+09 1.212711267610472350e+04
5.287443012332127988e+07 1.138757782252614975e+09 -2.185905386465595663e+07 6.085988626820337884e+26 7.784186077355281830e+09 8.567310470787311715e+03
5.402069749833438545e+07 1.092100111493045807e+09 -2.229994494166244566e+07 5.773269236681182496e+26 7.759450807283027649e+09 1.022424006541515701e+04
5.468607267342086136e+07 1.049408459073869228e+09 -2.255472113598755002e+07 5.489195441803041593e+26 7.731973946795479774e+09 1.240431299166906138e+04
5.523461806724949181e+07 1.021715745644763827e+09 -2.276395245605489612e+07 5.305623604857986079e+26 7.710096451318498611e+09 7.991970053407600062e+03
5.652535857492765784e+07 9.800564553605597019e+08 -2.325482303522430733e+07 5.035820095207852615e+26 7.689168807561522484e+09 1.180618604979551310e+04
5.726970170226882398e+07 9.367370575088398457e+08 -2.353629522948729619e+07 4.755767871405594610e+26 7.656096168982813835e+09 1.010744838670399258e+04
5.801973408591224253e+07 9.056882404188843966e+08 -2.381900732407423109e+07 4.558407946497597602e+26 7.635820539248291969e+09 1.087740699461412441e+04
5.915640705938445032e+07 8.677759663496693373e+08 -2.424556711305639893e+07 4.319655765536598581e+26 7.608958307577180862e+09 1.289027402801509925e+04
5.997034424684490263e+07 8.305324225368381739e+08 -2.454930654064926133e+07 4.086825028708329750e+26 7.577042242909048080e+09 1.095842405700305062e+04
6.084109268946781754e+07 7.992453063868708611e+08 -2.487305285306669027e+07 3.894687985524877377e+26 7.554238826400053024e+09 1.155156899610335495e+04
6.156186971931188554e+07 7.707723396868324280e+08 -2.514006832606214285e+07 3.721492531856475693e+26 7.532120135976408005e+09 1.338923244378467643e+04
6.266229637738680840e+07 7.393827063467488289e+08 -2.554566977332426608e+07 3.531874023382946389e+26 7.503536438218067169e+09 1.350664106211229773e+04
6.346394436947367340e+07 7.080165964706166983e+08 -2.583963476957158744e+07 3.344752676193659822e+26 7.474304511726110458e+09 1.483380502178106508e+04
6.437672182768911868e+07 6.808233157106055021e+08 -2.617263115666976199e+07 3.184037851519942208e+26 7.446162865774574280e+09 1.354525178311744821e+04
6.534349321993684769e+07 6.520118161241608858e+08 -2.652364042002856359e+07 3.016501378943503080e+26 7.418782851086871147e+09 1.744909700495427751e+04
6.590499190717419982e+07 6.297413613934648037e+08 -2.672654528708923981e+07 2.887327865022063098e+26 7.390868201284944534e+09 1.567258449819892849e+04
6.697933621986958385e+07 6.063940472627511024e+08 -2.711272191555957869e+07 2.754218227818169576e+26 7.364682773450949669e+09 1.998914377259572575e+04
6.742698519464989007e+07 5.857530187833751440e+08 -2.727502155818270892e+07 2.636938052941209349e+26 7.334356420240266800e+09 5.622953059092303192e+03
6.787825123628233373e+07 5.733629853259261847e+08 -2.743471125696834177e+07 2.569268205731029449e+26 7.329420183832314491e+09 -2.798891542694420878e+03
6.807283251774489880e+07 5.644814002992348671e+08 -2.750446874627941102e+07 2.521608248635496962e+26 7.331156721810626030e+09 4.030736944447074166e+03
6.826811323882226646e+07 5.592475223049585819e+08 -2.757418287541941553e+07 2.493338610953125134e+26 7.329663207797464371e+09 3.495425201127396576e+03
6.836601630234175920e+07 5.553561681497370005e+08 -2.760932835274105147e+07 2.472298584614862409e+26 7.328696084305098534e+09 6.607619189209603064e+03
6.846409494082887471e+07 5.527751125239685774e+08 -2.764426627680058777e+07 2.458350450503614609e+26 7.327479891921994209e+09 3.504412720471146895e+04
6.851318721863614023e+07 5.509929693712849617e+08 -2.766181301293933019e+07 2.448086473986012768e+26 7.322648906341851234e+09 2.586867237203835975e+04
6.856231956080782413e+07 5.497549420548816919e+08 -2.767932608937802538e+07 2.441224102127312607e+26 7.320272673012830734e+09 3.214676946805272019e+04
6.858689898357215524e+07 5.488681047728298903e+08 -2.768810406540828198e+07 2.436104727418159584e+26 7.318059114422710419e+09 1.273821736044335921e+04
6.861148904347574711e+07 5.482375074035024643e+08 -2.769685763879824430e+07 2.432660015978916564e+26 7.317474551462169647e+09 3.059080529007501900e+04
6.862378728903597593e+07 5.477995532233407497e+08 -2.770124224569417536e+07 2.430103340700614697e+26 7.316422032310455322e+09 2.282332076777514158e+04
6.863608802137963474e+07 5.474925169653712511e+08 -2.770562448363284767e+07 2.428392705520555053e+26 7.315898593936252594e+09 2.769281484309619918e+04
6.864223922054448724e+07 5.472712268908779621e+08 -2.770781670760647953e+07 2.427113679944814132e+26 7.315422326389924049e+09 1.813032887826413207e+04
6.864839106742537022e+07 5.471155351318559647e+08 -2.771000815216384456e+07 2.426256880308238439e+26 7.315214469902187347e+09 3.576851215597080591e+04
6.865300530422483385e+07 5.469880500177072287e+08 -2.771164629716125131e+07 2.425514354357858597e+26 7.314855683719543457e+09 -1.968624902537803428e+04
6.865761999472634494e+07 5.468607531968506575e+08 -2.771329612122800946e+07 2.424859199605880979e+26 7.315024927070151329e+09 -6.081917632843218744e+05
6.865992819254463911e+07 5.466036437476207018e+08 -2.771410591648547351e+07 2.424218100702348746e+26 7.318943115103738785e+09 -4.305534362315044855e+05
6.866223672613802552e+07 5.464873931131224632e+08 -2.771494375102745742e+07 2.423820839951066608e+26 7.320791155699547768e+09 -5.170551303235195577e+06
6.866358505468139052e+07 5.457758090439206362e+08 -2.771542139420459419e+07 2.422868739008392966e+26 7.338300984072898865e+09 -7.591675987657061778e+06
6.866493459124712646e+07 5.452658393456668854e+08 -2.771591501056311652e+07 2.421924638636244780e+26 7.357168784594931602e+09 -1.518654323171147518e+07
6.866551414274945855e+07 5.441415933467820883e+08 -2.771612055332930014e+07 2.420709007416010184e+26 7.383921890681593895e+09 -1.285504490593644977e+07
6.866609408737157285e+07 5.437635609331482649e+08 -2.771633783924698457e+07 2.420076838767948150e+26 7.397455871213608742e+09 -3.577336254464431852e+07
6.866648177947357297e+07 5.422658981230936050e+08 -2.771648044377600029e+07 2.418728652940168160e+26 7.428620196754497528e+09 -2.033884556517741084e+07
6.866686980319668353e+07 5.417963346424056292e+08 -2.771662474922859669e+07 2.418089897021309417e+26 7.442720123737678528e+09 -1.120392107421511970e+07
6.866764670248059928e+07 5.411930963895276785e+08 -2.771690992371339723e+07 2.417524581285627851e+26 7.454337686606455803e+09 -2.733312973476039246e+06
6.866842379275365174e+07 5.410478404860678911e+08 -2.771720282183323428e+07 2.417258999123837816e+26 7.458105774962685585e+09 -1.385812076804967597e+06
6.866997841931371391e+07 5.408742503676476479e+08 -2.771778202110512555e+07 2.416977081069966950e+26 7.460969289214967728e+09 3.770339036469241546e+04
6.867308770629882812e+07 5.408316262594945431e+08 -2.771894021005355939e+07 2.416659592392561185e+26 7.460813572312856674e+09 3.372098467838958459e+04
6.867930669270098209e+07 5.407223052971532345e+08 -2.772125656118538976e+07 2.416023317739620252e+26 7.460535041843105316e+09 2.667639581460253612e+04
6.868552626869361103e+07 5.405731345604120493e+08 -2.772357295140600577e+07 2.415171918388890220e+26 7.460241271240885735e+09 2.157275424428848783e+04
6.869796727501422167e+07 5.403457423434619904e+08 -2.772820600747065246e+07 2.413891613566796989e+26 7.459884951496854782e+09 1.963114694645813142e+04
6.871041061760704219e+07 5.400486345894207954e+08 -2.773283897840885073e+07 2.412183619448165128e+26 7.459452704370773315e+09 2.905064198321037838e+04
6.873530316483740509e+07 5.396281622074465752e+08 -2.774210188297720253e+07 2.409635950955546324e+26 7.458493402859074593e+09 2.758434915379903759e+04
6.876020518399214745e+07 5.390322673578855991e+08 -2.775136554684508219e+07 2.406239820512396650e+26 7.457279266497467995e+09 2.729121608723254394e+04
6.881003778965540230e+07 5.381380800392043591e+08 -2.776989530859827995e+07 2.401149993767101458e+26 7.455477973336443901e+09 2.612908358365387176e+04
6.885990897442741692e+07 5.369432104775967598e+08 -2.778842906995257735e+07 2.394373118082815834e+26 7.453179986519235611e+09 -1.288347817443579879e+04
6.895980762695239484e+07 5.349385954466536641e+08 -2.782558132814842463e+07 2.384013779049062176e+26 7.454877662076100349e+09 2.653342889153055512e+04
6.919350838001203537e+07 5.309822173956118226e+08 -2.791232245835344121e+07 2.361566995371609505e+26 7.447125575809006691e+09 2.360247452185122893e+04
6.959620243500901759e+07 5.234260793839452863e+08 -2.806132928802342713e+07 2.319255738458078780e+26 7.434065205476265907e+09 3.183505216178419869e+04
6.996751157599388063e+07 5.146074544369961619e+08 -2.819797408212690055e+07 2.269097110584484682e+26 7.412846458079144478e+09 1.775257815257910261e+04
7.072592379372811317e+07 5.013848299856823683e+08 -2.847612177297126874e+07 2.197125041717772279e+26 7.395829287088661194e+09 1.974315892304333829e+04
7.111317429065580666e+07 4.884281209200139046e+08 -2.861758000747857615e+07 2.126890149958917937e+26 7.377004987088357925e+09 3.579503463296791597e+04
7.182854412275631726e+07 4.767401686237813234e+08 -2.887587532727190852e+07 2.061731018583681461e+26 7.344715936939311028e+09 2.700630411194642147e+04
7.250004158219563961e+07 4.619581762803348899e+08 -2.911640969414345175e+07 1.982427379583496082e+26 7.314581437156449318e+09 3.218135110111099129e+04
7.279869732415753603e+07 4.520328286611320972e+08 -2.922302881469794363e+07 1.929059343355158810e+26 7.289883949604014397e+09 6.022781282467924029e+04
7.313920497907878458e+07 4.461016828571212888e+08 -2.934592916260549054e+07 1.895139603456814105e+26 7.259721189436063766e+09 1.250167344190810945e+04
7.348198507646985352e+07 4.390235921659681797e+08 -2.946390785625375062e+07 1.858584870870569559e+26 7.253083197737546921e+09 7.417990278047509766e+12
7.365060374445819855e+07 4.343996409808176756e+08 -2.952211145694594458e+07 1.832715781367287862e+26 7.222036343950426102e+09 1.964706936442692677e+04
7.381980625624030828e+07 4.309196350237926245e+08 -2.957962995382449776e+07 1.815228856757422695e+26 7.216935665046789169e+09 7.148424169723596424e+04
7.415946326997336745e+07 4.263830606837551594e+08 -2.969429183062120527e+07 1.789933215891407182e+26 7.189123880028140068e+09 6.596547919839156384e+04
7.495132037763372064e+07 4.162051886049451232e+08 -2.995379774375407398e+07 1.734663922152495816e+26 7.132391835202103615e+09 6.128318651503854198e+04
7.539442070705726743e+07 4.052939952818909883e+08 -3.009745179575486481e+07 1.676416612579866352e+26 7.075123140932782173e+09 7.522837231494767184e+04
7.574143847774989903e+07 3.986342502764281034e+08 -3.021003406834994256e+07 1.640413584639985460e+26 7.030465157732525826e+09 7.360356207550138060e+04
7.609035359874103963e+07 3.928403920239269733e+08 -3.032306191753623635e+07 1.609288579831955682e+26 6.992112977034696579e+09 7.361770536435379472e+04
7.638489550560243428e+07 3.875631664931337237e+08 -3.041891593231437355e+07 1.581041869207485458e+26 6.956724959065591812e+09 6.814667234799797006e+04
7.696522427374894917e+07 3.804102333641688824e+08 -3.060875657287039980e+07 1.543231477615418373e+26 6.912420633842099190e+09 6.393520863376451598e+04
7.720952989167757332e+07 3.737945079116854072e+08 -3.068934426982333139e+07 1.508463123510204356e+26 6.873278907006661415e+09 6.692755798998246610e+04
7.733205624754396081e+07 3.708881249233903885e+08 -3.072979704411319643e+07 1.493256317347787275e+26 6.855130288296893120e+09 6.534763819459496153e+04
7.739341297385367751e+07 3.694430083614398241e+08 -3.075005643542127684e+07 1.485681661859705997e+26 6.846262595708762169e+09 3.529137477166930330e+04
7.742411866123707592e+07 3.686754068349923491e+08 -3.076019529128290713e+07 1.481837274055913042e+26 6.843868073979638100e+09 -5.952510301723646699e+05
7.743949860474655032e+07 3.678067879228734374e+08 -3.076527177683410794e+07 1.479225771740937010e+26 6.863969711331317902e+09 -9.075088506202645367e+05
7.744719728488932550e+07 3.672812662598596811e+08 -3.076780960556470230e+07 1.477748259029214528e+26 6.879208551527460098e+09 -2.763238166506674141e+06
7.745594013062161207e+07 3.663838847644377351e+08 -3.077066744798477367e+07 1.475968298326174001e+26 6.911989804133034706e+09 -9.122031565582878888e+06
7.746110333458201587e+07 3.642984673690120578e+08 -3.077234334299306944e+07 1.472351893858727580e+26 7.001206298045788765e+09 -4.551509106259818189e+06
7.746731349523116648e+07 3.634053113588898778e+08 -3.077435473620345443e+07 1.470629317710962099e+26 7.036905563319657326e+09 -7.306945659534777515e+05
7.747974353466930985e+07 3.630338286855716109e+08 -3.077838050445892662e+07 1.469520539689578360e+26 7.046219240782326698e+09 -6.293025982821818907e+05
7.750463844656488299e+07 3.623512750742450953e+08 -3.078644796096828207e+07 1.467393849209446234e+26 7.062201691484990120e+09 -5.563989348416059511e+05
7.755455640336440504e+07 3.610724839405845404e+08 -3.080269825994193554e+07 1.463271842332728444e+26 7.090277422668097496e+09 -1.247856149232195312e+05
7.762124130464206636e+07 3.598400369166889191e+08 -3.082446519581503049e+07 1.458080164914858323e+26 7.099993163441146851e+09 -5.796897229743754724e+05
7.775536852492490411e+07 3.568836699093188643e+08 -3.087080483705141768e+07 1.446993534170486119e+26 7.176523206314188004e+09 -8.736414840739143256e+04
7.792379491902604699e+07 3.538781149801399112e+08 -3.092973618537354097e+07 1.434006111509606388e+26 7.193464374175472260e+09 2.818976976174262381e+04
7.805892942058971524e+07 3.514759678399925232e+08 -3.097691294216206297e+07 1.421936506412820344e+26 7.188033031330607414e+09 8.917167372358657303e+03
7.812664338414978981e+07 3.498041061860261559e+08 -3.100055085248154029e+07 1.413839701368840523e+26 7.186890527891192436e+09 -2.777012241783973423e+03
7.816053946835932136e+07 3.489464119309888482e+08 -3.101238813015864789e+07 1.409773880365130100e+26 7.187068127203271866e+09 4.953708610406399202e+03
7.819446061328963935e+07 3.483861986396064758e+08 -3.102423517902060598e+07 1.407079208202780595e+26 7.186857108128412247e+09 1.960559826035499646e+04
7.821142982063741982e+07 3.479823651891124845e+08 -3.103016063400140405e+07 1.405078365051388579e+26 7.186231186862504959e+09 1.904906262820405027e+04
7.822840463446226716e+07 3.477164899893523455e+08 -3.103608766354715824e+07 1.403744901720185698e+26 7.185825876594738007e+09 2.869975713034723231e+04
7.823689409971994162e+07 3.475190410173648596e+08 -3.103905023708977550e+07 1.402751223764719397e+26 7.185368013096555710e+09 -4.733609738048559570e+10
7.824113923388248682e+07 3.474296141562023163e+08 -3.104053162285404280e+07 1.402268334460646422e+26 7.184770650263624191e+09 -4.222156567435974121e+10
7.824538455118362606e+07 3.473769282433168888e+08 -3.104201388844837621e+07 1.401955947613733407e+26 7.184118773704528809e+09 -1.485362412774279073e+05
7.824750745898568630e+07 3.473078909930472374e+08 -3.104275476123637334e+07 1.401681251269929965e+26 7.184711116265012741e+09 8.196206168345318292e+04
7.824856893854552507e+07 3.472853621378995180e+08 -3.104312517414158955e+07 1.401561106134811987e+26 7.184547702248645782e+09 -9.528294812157774344e+06
7.824936595666851103e+07 3.468812819796200395e+08 -3.104339673435317725e+07 1.401072842639797977e+26 7.195605155780162811e+09 -1.070390873967658356e+07
7.825016361528117955e+07 3.465956861780419946e+08 -3.104368681822846085e+07 1.400609976588950770e+26 7.206217871712786674e+09 -3.553422990919233859e+07
7.825063026617412269e+07 3.455873902623370290e+08 -3.104385248661959916e+07 1.399509169960315311e+26 7.233895006682826042e+09 -2.716062825382975861e+07
7.825109745444506407e+07 3.451857628597360253e+08 -3.104402264414393529e+07 1.398878699135838164e+26 7.249391343835366249e+09 -1.886541004789422080e+07
7.825129788161934912e+07 3.448321194586734772e+08 -3.104409488848142698e+07 1.398557781744329685e+26 7.257045120973557472e+09 -5.321867318729460239e+07
7.825149850966532528e+07 3.444851028736599088e+08 -3.104416836013038456e+07 1.398042652937283729e+26 7.269962538714093208e+09 -1.140635123270684481e+08
7.825196897332471609e+07 3.427749435013820529e+08 -3.104433465442525595e+07 1.396223008986815448e+26 7.315794919889619827e+09 -9.343969798164946958e+06
7.825243965379521251e+07 3.426129293062806726e+08 -3.104451932582939789e+07 1.395980833939437130e+26 7.320988544050184250e+09 9.048677922571012750e+05
7.825297757709580660e+07 3.426067536909185052e+08 -3.104471984924361110e+07 1.395962697237816198e+26 7.320450069173260689e+09 -2.292248548973384604e+05
7.825351551601813734e+07 3.425920938479107618e+08 -3.104492040258821100e+07 1.395914861637962437e+26 7.320595573673351288e+09 -3.025985604460106970e+03
7.825452417242173851e+07 3.425782165483080149e+08 -3.104529807680808380e+07 1.395854267477046173e+26 7.320598334703447342e+09 2.753967298869253136e+04
7.825512937572745979e+07 3.425657945570139885e+08 -3.104552447976364195e+07 1.395792192952610953e+26 7.320572114557965279e+09 -4.827516088728343602e+05
7.825633985752926767e+07 3.425365681319394112e+08 -3.104597593313482031e+07 1.395700729162815060e+26 7.321089155031244278e+09 -1.320288470521293068e+10
7.825808836862160265e+07 3.425162943262596726e+08 -3.104662810636355728e+07 1.395590481029107539e+26 7.320951482878301620e+09 -2.862145233181253052e+10
7.826037495377916098e+07 3.424880514058469534e+08 -3.104748098621755838e+07 1.395439304497666743e+26 7.320785183035948753e+09 -4.325338836670317841e+10
7.826293064293459058e+07 3.424542677056800127e+08 -3.104843421892444789e+07 1.395258058594840246e+26 7.320581839353065491e+09 -5.203397967478876495e+10
7.826790779272277653e+07 3.424019458602668047e+08 -3.105029060125970095e+07 1.394976471889269713e+26 7.320257350883428574e+09 -4.536861661463873291e+10
7.827328890188850462e+07 3.423307596335301995e+08 -3.105229786979266256e+07 1.394590424093252351e+26 7.319784421289341927e+09 -2.870253336735291668e+04
7.828405326112149656e+07 3.421920835520001650e+08 -3.105631005077883601e+07 1.393948952120431656e+26 7.320057614458906174e+09 1.643800865221123240e+04
7.830720448339083791e+07 3.419278918534441590e+08 -3.106493164377199113e+07 1.392638107335655116e+26 7.319729152454569817e+09 1.493241279334853789e+04
7.832928937324328721e+07 3.415684391389362216e+08 -3.107316225337419659e+07 1.390890300153458733e+26 7.319331511017607689e+09 -2.254875783761667481e+04
7.837889071334512532e+07 3.409463882597227097e+08 -3.109165746181111410e+07 1.388062832149917445e+26 7.320281620905562401e+09 1.738793497466941335e+04
7.847824453077572584e+07 3.397814567436023355e+08 -3.112868925490144640e+07 1.382344482435323113e+26 7.318763395267570496e+09 2.739647968913480508e+04
7.861679267911355197e+07 3.379786146162967682e+08 -3.118026515402738750e+07 1.373318313705441014e+26 7.314956955947957039e+09 3.499875906212261907e+04
7.878177538966344297e+07 3.357441556138129830e+08 -3.124154499991247058e+07 1.361945015272212079e+26 7.308781096166248322e+09 -1.158368039062452226e+04
7.902604526777136326e+07 3.324495370920534730e+08 -3.133238664523460716e+07 1.346336669750103045e+26 7.311515538523877144e+09 9.592981154835422785e+03
7.951825885760483146e+07 3.269089053446205258e+08 -3.151512363776229694e+07 1.319051885619173044e+26 7.307496153881875992e+09 3.216362341552122234e+04
7.995605684833310544e+07 3.202264198687690496e+08 -3.167682978365264088e+07 1.285932013517870461e+26 7.290754986863142967e+09 2.058935793491472577e+04
8.092224117653942108e+07 3.100305994878178239e+08 -3.203234637197080255e+07 1.237150681340892844e+26 7.274937651046223640e+09 2.079805663371978153e+04
8.145244972331118584e+07 2.995479556525952220e+08 -3.222660103039195761e+07 1.187568443279500210e+26 7.258403979101080894e+09 3.710499153898999793e+04
8.258715099629789591e+07 2.886775913583478332e+08 -3.263448713774080575e+07 1.135190548529813652e+26 7.226574447680142403e+09 3.894312134381117357e+04
8.319316060431450605e+07 2.777876259065326452e+08 -3.284936172977307439e+07 1.083402063625311101e+26 7.192586361934790611e+09 5.515439775256442226e+04
8.394308755772583187e+07 2.698448895468226075e+08 -3.310833901925481483e+07 1.045087888651357330e+26 7.156022346302527428e+09 2.478900659889805684e+04
8.470603157148556411e+07 2.605035141886781752e+08 -3.336810704984122515e+07 1.003319181578615745e+26 7.138135928229403496e+09 7.529605294996865268e+04
8.548724594166481495e+07 2.523575198004886210e+08 -3.362196257289853692e+07 9.638352244707187423e+25 7.083986004645077705e+09 6.822861372716000187e+04
8.596955790806962550e+07 2.457225269511903822e+08 -3.377521330545726418e+07 9.326631413401381960e+25 7.044403123505985260e+09 7.258861037960661633e+04
8.666994711603237689e+07 2.397048420560700893e+08 -3.399528406249248236e+07 9.044748324745773989e+25 7.005610328640278816e+09 7.350969583661375509e+04
8.737961898382109404e+07 2.327518347848297954e+08 -3.421747159635382891e+07 8.721117185714177417e+25 6.959403643164067268e+09 7.694129535367205972e+04
8.831907765761427581e+07 2.249386393196477294e+08 -3.451282325695332885e+07 8.358759844797368885e+25 6.903797842122369766e+09 7.508356971979691298e+04
8.902055248426276445e+07 2.174436598406764269e+08 -3.473405695999246091e+07 8.014570268977604947e+25 6.850613024521920204e+09 7.157707082433774485e+04
8.938718803643189371e+07 2.126845475522919893e+08 -3.485021963684372604e+07 7.798338260820882822e+25 6.818075703778638840e+09 7.038131093096290715e+04
