# radius [cm] density [g/cm^3] velocity [cm/s] pressure [erg/cm^3]
8.503148923298038155e-04 8.677759663496693373e+08 -2.424556711305639893e+07 4.319655765536598581e+26
8.620144350559854089e-04 8.305324225368381739e+08 -2.454930654064926133e+07 4.086825028708329750e+26
8.745305834334887946e-04 7.992453063868708611e+08 -2.487305285306669027e+07 3.894687985524877377e+26
8.848910409560426567e-04 7.707723396868324280e+08 -2.514006832606214285e+07 3.721492531856475693e+26
9.007085867095990456e-04 7.393827063467488289e+08 -2.554566977332426608e+07 3.531874023382946389e+26
9.122314843966317479e-04 7.080165964706166983e+08 -2.583963476957158744e+07 3.344752676193659822e+26
9.253517583396452407e-04 6.808233157106055021e+08 -2.617263115666976199e+07 3.184037851519942208e+26
9.392481417268484139e-04 6.520118161241608858e+08 -2.652364042002856359e+07 3.016501378943503080e+26
9.473191304754089749e-04 6.297413613934648037e+08 -2.672654528708923981e+07 2.887327865022063098e+26
9.627617682890554423e-04 6.063940472627511024e+08 -2.711272191555957869e+07 2.754218227818169576e+26
9.691962799288471059e-04 5.857530187833751440e+08 -2.727502155818270892e+07 2.636938052941209349e+26
9.756827833302045890e-04 5.733629853259261847e+08 -2.743471125696834177e+07 2.569268205731029449e+26
9.784796969634166480e-04 5.644814002992348671e+08 -2.750446874627941102e+07 2.521608248635496962e+26
9.812866643498961098e-04 5.592475223049585819e+08 -2.757418287541941553e+07 2.493338610953125134e+26
9.826939241388782473e-04 5.553561681497370005e+08 -2.760932835274105147e+07 2.472298584614862409e+26
9.841037076445144447e-04 5.527751125239685774e+08 -2.764426627680058777e+07 2.458350450503614609e+26
9.848093606243516797e-04 5.509929693712849617e+08 -2.766181301293933019e+07 2.448086473986012768e+26
9.855155894898349426e-04 5.497549420548816919e+08 -2.767932608937802538e+07 2.441224102127312607e+26
9.858688944023596707e-04 5.488681047728298903e+08 -2.768810406540828198e+07 2.436104727418159584e+26
9.862223522132491579e-04 5.482375074035024643e+08 -2.769685763879824430e+07 2.432660015978916564e+26
9.863991273398875492e-04 5.477995532233407497e+08 -2.770124224569417536e+07 2.430103340700614697e+26
9.865759382115802095e-04 5.474925169653712511e+08 -2.770562448363284767e+07 2.428392705520555053e+26
9.866643556208781751e-04 5.472712268908779621e+08 -2.770781670760647953e+07 2.427113679944814132e+26
9.867527823404537331e-04 5.471155351318559647e+08 -2.771000815216384456e+07 2.426256880308238439e+26
9.868191074345958325e-04 5.469880500177072287e+08 -2.771164629716125131e+07 2.425514354357858597e+26
9.868854390502565001e-04 5.468607531968506575e+08 -2.771329612122800946e+07 2.424859199605880979e+26
9.869186171129027026e-04 5.466036437476207018e+08 -2.771410591648547351e+07 2.424218100702348746e+26
9.869518000019839466e-04 5.464873931131224632e+08 -2.771494375102745742e+07 2.423820839951066608e+26
9.869711808923587164e-04 5.457758090439206362e+08 -2.771542139420459419e+07 2.422868739008392966e+26
9.869905791468612001e-04 5.452658393456668854e+08 -2.771591501056311652e+07 2.421924638636244780e+26
9.869989096269865796e-04 5.441415933467820883e+08 -2.771612055332930014e+07 2.420709007416010184e+26
9.870072457578205928e-04 5.437635609331482649e+08 -2.771633783924698457e+07 2.420076838767948150e+26
9.870128184486643124e-04 5.422658981230936050e+08 -2.771648044377600029e+07 2.418728652940168160e+26
9.870183959062336747e-04 5.417963346424056292e+08 -2.771662474922859669e+07 2.418089897021309417e+26
9.870295630656977445e-04 5.411930963895276785e+08 -2.771690992371339723e+07 2.417524581285627851e+26
9.870407329704419461e-04 5.410478404860678911e+08 -2.771720282183323428e+07 2.417258999123837816e+26
9.870630791909403099e-04 5.408742503676476479e+08 -2.771778202110512555e+07 2.416977081069966950e+26
9.871077721187125880e-04 5.408316262594945431e+08 -2.771894021005355939e+07 2.416659592392561185e+26
9.871971639025583969e-04 5.407223052971532345e+08 -2.772125656118538976e+07 2.416023317739620252e+26
9.872865641611845450e-04 5.405731345604120493e+08 -2.772357295140600577e+07 2.415171918388890220e+26
9.874653913326753366e-04 5.403457423434619904e+08 -2.772820600747065246e+07 2.413891613566796989e+26
9.876442520857704223e-04 5.400486345894207954e+08 -2.773283897840885073e+07 2.412183619448165128e+26
9.880020578530602105e-04 5.396281622074465752e+08 -2.774210188297720253e+07 2.409635950955546324e+26
9.883599997699030019e-04 5.390322673578855991e+08 -2.775136554684508219e+07 2.406239820512396650e+26
9.890762942310680865e-04 5.381380800392043591e+08 -2.776989530859827995e+07 2.401149993767101458e+26
9.897931432287971915e-04 5.369432104775967598e+08 -2.778842906995257735e+07 2.394373118082815834e+26
9.912290876376655090e-04 5.349385954466536641e+08 -2.782558132814842463e+07 2.384013779049062176e+26
9.945883050167031100e-04 5.309822173956118226e+08 -2.791232245835344121e+07 2.361566995371609505e+26
1.000376634109659615e-03 5.234260793839452863e+08 -2.806132928802342713e+07 2.319255738458078780e+26
1.005713836078681641e-03 5.146074544369961619e+08 -2.819797408212690055e+07 2.269097110584484682e+26
1.016615262235562919e-03 5.013848299856823683e+08 -2.847612177297126874e+07 2.197125041717772279e+26
1.022181605442802925e-03 4.884281209200139046e+08 -2.861758000747857615e+07 2.126890149958917937e+26
1.032464339841258081e-03 4.767401686237813234e+08 -2.887587532727190852e+07 2.061731018583681461e+26
1.042116452237970862e-03 4.619581762803348899e+08 -2.911640969414345175e+07 1.982427379583496082e+26
1.046409333393093829e-03 4.520328286611320972e+08 -2.922302881469794363e+07 1.929059343355158810e+26
1.051303794438389816e-03 4.461016828571212888e+08 -2.934592916260549054e+07 1.895139603456814105e+26
1.056230919598531671e-03 4.390235921659681797e+08 -2.946390785625375062e+07 1.858584870870569559e+26
1.058654646319652113e-03 4.343996409808176756e+08 -2.952211145694594458e+07 1.832715781367287862e+26
1.061086765218345650e-03 4.309196350237926245e+08 -2.957962995382449776e+07 1.815228856757422695e+26
1.065968999137176460e-03 4.263830606837551594e+08 -2.969429183062120527e+07 1.789933215891407182e+26
1.077351162536060395e-03 4.162051886049451232e+08 -2.995379774375407398e+07 1.734663922152495816e+26
1.083720291893880416e-03 4.052939952818909883e+08 -3.009745179575486481e+07 1.676416612579866352e+26
1.088708329420007195e-03 3.986342502764281034e+08 -3.021003406834994256e+07 1.640413584639985460e+26
1.093723639481688093e-03 3.928403920239269733e+08 -3.032306191753623635e+07 1.609288579831955682e+26
1.097957388322587727e-03 3.875631664931337237e+08 -3.041891593231437355e+07 1.581041869207485458e+26
1.106299040876080990e-03 3.804102333641688824e+08 -3.060875657287039980e+07 1.543231477615418373e+26
1.109810692707741565e-03 3.737945079116854072e+08 -3.068934426982333139e+07 1.508463123510204356e+26
1.111571887991145025e-03 3.708881249233903885e+08 -3.072979704411319643e+07 1.493256317347787275e+26
1.112453830298313620e-03 3.694430083614398241e+08 -3.075005643542127684e+07 1.485681661859705997e+26
1.112895194210680987e-03 3.686754068349923491e+08 -3.076019529128290713e+07 1.481837274055913042e+26
1.113116265699964783e-03 3.678067879228734374e+08 -3.076527177683410794e+07 1.479225771740937010e+26
1.113226926619078922e-03 3.672812662598596811e+08 -3.076780960556470230e+07 1.477748259029214528e+26
1.113352596386684139e-03 3.663838847644377351e+08 -3.077066744798477367e+07 1.475968298326174001e+26
1.113426812341268080e-03 3.642984673690120578e+08 -3.077234334299306944e+07 1.472351893858727580e+26
1.113516077263636186e-03 3.634053113588898778e+08 -3.077435473620345443e+07 1.470629317710962099e+26
1.113694746797029090e-03 3.630338286855716109e+08 -3.077838050445892662e+07 1.469520539689578360e+26
1.114052586554044625e-03 3.623512750742450953e+08 -3.078644796096828207e+07 1.467393849209446234e+26
1.114770107853448348e-03 3.610724839405845404e+08 -3.080269825994193554e+07 1.463271842332728444e+26
1.115728637410407734e-03 3.598400369166889191e+08 -3.082446519581503049e+07 1.458080164914858323e+26
1.117656583655669226e-03 3.568836699093188643e+08 -3.087080483705141768e+07 1.446993534170486119e+26
1.120077546629668535e-03 3.538781149801399112e+08 -3.092973618537354097e+07 1.434006111509606388e+26
1.122019971547933174e-03 3.514759678399925232e+08 -3.097691294216206297e+07 1.421936506412820344e+26
1.122993292858269184e-03 3.498041061860261559e+08 -3.100055085248154029e+07 1.413839701368840523e+26
1.123480515572219734e-03 3.489464119309888482e+08 -3.101238813015864789e+07 1.409773880365130100e+26
1.123968098509265994e-03 3.483861986396064758e+08 -3.102423517902060598e+07 1.407079208202780595e+26
1.124212014095693881e-03 3.479823651891124845e+08 -3.103016063400140405e+07 1.405078365051388579e+26
1.124456010269688985e-03 3.477164899893523455e+08 -3.103608766354715824e+07 1.403744901720185698e+26
1.124578037943365456e-03 3.475190410173648596e+08 -3.103905023708977550e+07 1.402751223764719397e+26
1.124639057551854102e-03 3.474296141562023163e+08 -3.104053162285404280e+07 1.402268334460646422e+26
1.124700079792778900e-03 3.473769282433168888e+08 -3.104201388844837621e+07 1.401955947613733407e+26
1.124730594494547774e-03 3.473078909930472374e+08 -3.104275476123637334e+07 1.401681251269929965e+26
1.124745852214252204e-03 3.472853621378995180e+08 -3.104312517414158955e+07 1.401561106134811987e+26
1.124757308562146204e-03 3.468812819796200395e+08 -3.104339673435317725e+07 1.401072842639797977e+26
1.124768774116446457e-03 3.465956861780419946e+08 -3.104368681822846085e+07 1.400609976588950770e+26
1.124775481761881857e-03 3.455873902623370290e+08 -3.104385248661959916e+07 1.399509169960315311e+26
1.124782197131595071e-03 3.451857628597360253e+08 -3.104402264414393529e+07 1.398878699135838164e+26
1.124785078074160526e-03 3.448321194586734772e+08 -3.104409488848142698e+07 1.398557781744329685e+26
1.124787961904058064e-03 3.444851028736599088e+08 -3.104416836013038456e+07 1.398042652937283729e+26
1.124794724354243394e-03 3.427749435013820529e+08 -3.104433465442525595e+07 1.396223008986815448e+26
1.124801489920874194e-03 3.426129293062806726e+08 -3.104451932582939789e+07 1.395980833939437130e+26
1.124809222036737139e-03 3.426067536909185052e+08 -3.104471984924361110e+07 1.395962697237816198e+26
1.124816954377147243e-03 3.425920938479107618e+08 -3.104492040258821100e+07 1.395914861637962437e+26
1.124831452816181434e-03 3.425782165483080149e+08 -3.104529807680808380e+07 1.395854267477046173e+26
1.124840152015631201e-03 3.425657945570139885e+08 -3.104552447976364195e+07 1.395792192952610953e+26
1.124857551495317886e-03 3.425365681319394112e+08 -3.104597593313482031e+07 1.395700729162815060e+26
1.124882684614368243e-03 3.425162943262596726e+08 -3.104662810636355728e+07 1.395590481029107539e+26
1.124915552016374221e-03 3.424880514058469534e+08 -3.104748098621755838e+07 1.395439304497666743e+26
1.124952287522417577e-03 3.424542677056800127e+08 -3.104843421892444789e+07 1.395258058594840246e+26
1.125023829132137032e-03 3.424019458602668047e+08 -3.105029060125970095e+07 1.394976471889269713e+26
1.125101177258710627e-03 3.423307596335301995e+08 -3.105229786979266256e+07 1.394590424093252351e+26
1.125255904285201976e-03 3.421920835520001650e+08 -3.105631005077883601e+07 1.393948952120431656e+26
1.125588680226977676e-03 3.419278918534441590e+08 -3.106493164377199113e+07 1.392638107335655116e+26
1.125906128694024490e-03 3.415684391389362216e+08 -3.107316225337419659e+07 1.390890300153458733e+26
1.126619098941283913e-03 3.409463882597227097e+08 -3.109165746181111410e+07 1.388062832149917445e+26
1.128047211884083923e-03 3.397814567436023355e+08 -3.112868925490144640e+07 1.382344482435323113e+26
1.130038704601315971e-03 3.379786146162967682e+08 -3.118026515402738750e+07 1.373318313705441014e+26
1.132410168027360182e-03 3.357441556138129830e+08 -3.124154499991247058e+07 1.361945015272212079e+26
1.135921306134416667e-03 3.324495370920534730e+08 -3.133238664523460716e+07 1.346336669750103045e+26
1.142996390076251754e-03 3.269089053446205258e+08 -3.151512363776229694e+07 1.319051885619173044e+26
1.149289303555169018e-03 3.202264198687690496e+08 -3.167682978365264088e+07 1.285932013517870461e+26
1.163177248476921378e-03 3.100305994878178239e+08 -3.203234637197080255e+07 1.237150681340892844e+26
1.170798472377622282e-03 2.995479556525952220e+08 -3.222660103039195761e+07 1.187568443279500210e+26
1.187108681849904967e-03 2.886775913583478332e+08 -3.263448713774080575e+07 1.135190548529813652e+26
1.195819471098383052e-03 2.777876259065326452e+08 -3.284936172977307439e+07 1.083402063625311101e+26
1.206598929965873755e-03 2.698448895468226075e+08 -3.310833901925481483e+07 1.045087888651357330e+26
1.217565496212240448e-03 2.605035141886781752e+08 -3.336810704984122515e+07 1.003319181578615745e+26
1.228794680777128313e-03 2.523575198004886210e+08 -3.362196257289853692e+07 9.638352244707187423e+25
1.235727438667092500e-03 2.457225269511903822e+08 -3.377521330545726418e+07 9.326631413401381960e+25
1.245794841397619267e-03 2.397048420560700893e+08 -3.399528406249248236e+07 9.044748324745773989e+25
1.255995673189896390e-03 2.327518347848297954e+08 -3.421747159635382891e+07 8.721117185714177417e+25
1.269499463240107403e-03 2.249386393196477294e+08 -3.451282325695332885e+07 8.358759844797368885e+25
1.279582470666418845e-03 2.174436598406764269e+08 -3.473405695999246091e+07 8.014570268977604947e+25
1.284852494414717456e-03 2.126845475522919893e+08 -3.485021963684372604e+07 7.798338260820882822e+25
1.290159767242046946e-03 2.094603714071864188e+08 -3.496750665750806034e+07 7.652694438463953078e+25
1.297415314016824375e-03 2.057101011588281393e+08 -3.512821541886886954e+07 7.483572168544670657e+25
1.304741388198775746e-03 2.014528754011425376e+08 -3.529144755541995913e+07 7.292217525354794613e+25
1.312140256849838758e-03 1.972323665016243756e+08 -3.545638068080764264e+07 7.104235926958415395e+25
1.318447719496627143e-03 1.933869448912211657e+08 -3.559694053520123661e+07 6.933916535374255562e+25
1.324810952358521305e-03 1.898586317526853681e+08 -3.573861572538585961e+07 6.779660336158248774e+25
1.328013279478103704e-03 1.872731354916023612e+08 -3.580984122694198042e+07 6.666204221128491750e+25
1.331229638796097361e-03 1.855570857290352881e+08 -3.588131272964662313e+07 6.591139730319163833e+25
1.337705069142316886e-03 1.829965686022751033e+08 -3.602497961718180776e+07 6.479426907124111377e+25
1.344806552854011959e-03 1.794758602499957383e+08 -3.618212650456055254e+07 6.326451323740215847e+25
1.351977761697766142e-03 1.758545286243193448e+08 -3.634028797843421996e+07 6.169857085724007716e+25
1.355590089911332336e-03 1.731662386622244120e+08 -3.641971378286503255e+07 6.054233823998103962e+25
1.359223767282646171e-03 1.712310989609976709e+08 -3.649961727921197563e+07 5.976109721979227424e+25
1.366544498970772821e-03 1.686187950955601335e+08 -3.665995339133290946e+07 5.863078665758461736e+25
1.370216300155746667e-03 1.660347520991424620e+08 -3.674006839580070972e+07 5.752165808762233574e+25
1.373909616021194539e-03 1.641826694383811951e+08 -3.682056523369419575e+07 5.677183588977904740e+25
1.381351281383988439e-03 1.616536230379388332e+08 -3.698205638608637452e+07 5.568775394453879077e+25
1.388870504937357716e-03 1.582628376985252202e+08 -3.714434859821880609e+07 5.425956762262351633e+25
1.392659026349070796e-03 1.557810878340691030e+08 -3.722722402127111703e+07 5.320762992688575260e+25
1.396468805275907690e-03 1.540689820633656085e+08 -3.730761370389785618e+07 5.251317582872938769e+25
1.401196686288096399e-03 1.523032869861185849e+08 -3.740852560586751252e+07 5.175084120282514818e+25
1.405959375672938966e-03 1.501695949450153708e+08 -3.750994412447086722e+07 5.089557917823481907e+25
1.415579368944349823e-03 1.471801725492383540e+08 -3.771353068516325951e+07 4.965207723604721000e+25
1.419536154496563868e-03 1.443917570783636868e+08 -3.779680981383565068e+07 4.850734733849536634e+25
1.423514734391779233e-03 1.428002877074456513e+08 -3.788025451882127672e+07 4.785248873315840540e+25
1.431538351158150946e-03 1.404290688070771992e+08 -3.804762259622905403e+07 4.687962031547811368e+25
1.437713735198487778e-03 1.376858454515578747e+08 -3.817555715908533335e+07 4.575844883938160167e+25
1.443942231730719174e-03 1.353390692933844030e+08 -3.830378888213446736e+07 4.480293452748728537e+25
1.449002853083823867e-03 1.333267547421480268e+08 -3.840718192240399122e+07 4.396166759999577341e+25
1.454105460456651781e-03 1.313054934239004105e+08 -3.851126788226403296e+07 4.319325402264589812e+25
1.459240844906533295e-03 1.295520649110628814e+08 -3.861525007226253301e+07 4.246125083097436481e+25
1.464412737303751912e-03 1.277321479541949481e+08 -3.871938267792201787e+07 4.172918934771083567e+25
1.471020291150863151e-03 1.256881420804747343e+08 -3.885154798913058639e+07 4.090949879768685431e+25
1.477687792884060155e-03 1.234390770046653450e+08 -3.898387895827278495e+07 4.000847331941179408e+25
1.484075233977750000e-03 1.213320438314464688e+08 -3.910956543908613920e+07 3.915107053617932085e+25
1.490527261700569156e-03 1.190827697762049586e+08 -3.923603364980787039e+07 3.830125180096747273e+25
1.493773555881205755e-03 1.175710707017330825e+08 -3.929926463350782543e+07 3.769285724109745479e+25
1.497036580119169482e-03 1.164596696554351449e+08 -3.936269909744329751e+07 3.727678441748593550e+25
1.503607926145859343e-03 1.148998827488324195e+08 -3.948978465880782902e+07 3.666939160858072928e+25
1.513048119714873992e-03 1.124553092990978658e+08 -3.967058730399261415e+07 3.570969019839967595e+25
1.517810401333904340e-03 1.104172984187622815e+08 -3.976080779300764203e+07 3.489191688931609939e+25
1.522608865896334616e-03 1.088965879909733832e+08 -3.985145270835980773e+07 3.433294236178603741e+25
1.525822941031872463e-03 1.078160614948667884e+08 -3.991172536553911865e+07 3.389252855234870838e+25
1.529052955661232803e-03 1.068318681361214966e+08 -3.997214683097579330e+07 3.352849813326450062e+25
1.535552108894855730e-03 1.055154743740427494e+08 -4.009272634613864869e+07 3.300405500164695591e+25
1.542274226993447421e-03 1.037306837781641930e+08 -4.021608146906574070e+07 3.230348802372183147e+25
1.549065289362666718e-03 1.017818788872189820e+08 -4.033987537341593951e+07 3.158535405273482093e+25
1.556087555197255843e-03 9.999245860026986897e+07 -4.046634431262679398e+07 3.088896181302067272e+25
1.563178328777817608e-03 9.813231886045771837e+07 -4.059272467063610256e+07 3.018670566442987476e+25
1.570181264736372068e-03 9.635079903727757931e+07 -4.071606313545400649e+07 2.950779635848410274e+25
1.577261110734899923e-03 9.445317411941809952e+07 -4.083997424059333652e+07 2.883056864551664610e+25
1.584249170130988104e-03 9.275668697965133190e+07 -4.096075784901614487e+07 2.818815371451624343e+25
1.591301619956491786e-03 9.109884579511205852e+07 -4.108109865559318662e+07 2.756290969830345082e+25
1.596853308724756337e-03 8.964075737546381354e+07 -4.117471711219555885e+07 2.701506703101356442e+25
1.602661248469975513e-03 8.843036042010273039e+07 -4.127124844914051145e+07 2.654047844182365296e+25
1.608524197186922888e-03 8.696506054145374894e+07 -4.136827613409752399e+07 2.603585578972773630e+25
1.614651177623159821e-03 8.573044227362698317e+07 -4.146809568792840838e+07 2.555564721916595161e+25
1.620828166475764102e-03 8.439084691578030586e+07 -4.156752893117620796e+07 2.506260704887285146e+25
1.633360545599576953e-03 8.240055093359251320e+07 -4.176497555648346990e+07 2.433296861767980789e+25
1.640796206110324909e-03 8.028131694521294534e+07 -4.188030532101749629e+07 2.357648643643939326e+25
1.648319653291472654e-03 7.862447265415517986e+07 -4.199627213390623778e+07 2.301603948760388383e+25
1.656736808874573891e-03 7.712319939997568727e+07 -4.212337595425958931e+07 2.245781183094144490e+25
1.665236340190744992e-03 7.559985039649316669e+07 -4.224862576145425439e+07 2.188536228998518585e+25
1.671319058567072302e-03 7.431478298209632933e+07 -4.233634621338314563e+07 2.140501127006062181e+25
1.678797415446086922e-03 7.314223172770725191e+07 -4.244199064130616188e+07 2.096843719309377054e+25
1.686347739012853016e-03 7.179943582969081402e+07 -4.254663308901966363e+07 2.048854192958142409e+25
1.693406497955536128e-03 7.050147264122118056e+07 -4.264283200741435587e+07 2.003288014194952894e+25
1.705965765963723046e-03 6.882301391634474695e+07 -4.280968837732224911e+07 1.944023032787970615e+25
1.715128583447756046e-03 6.710727030362719297e+07 -4.294824122389084101e+07 1.881686289888461906e+25
1.724423141470550003e-03 6.544798217524487525e+07 -4.304649116325911134e+07 1.827986434215327871e+25
1.729523872073398041e-03 6.448034093020950258e+07 -4.311522732447208464e+07 1.790382941611734373e+25
1.734665986624100379e-03 6.358371972273482382e+07 -4.317208244741699100e+07 1.761875673202538711e+25
1.744106260303383490e-03 6.255555327061397582e+07 -4.330586007934040576e+07 1.724552521845520276e+25
1.753690884617684466e-03 6.094500183431734890e+07 -4.339839811654260010e+07 1.674081013589406996e+25
1.762424598931433377e-03 5.969872189900652319e+07 -4.349794449053525180e+07 1.629835222751386499e+25
1.776280941855266395e-03 5.814684290551412106e+07 -4.365026380107308924e+07 1.576377457884254980e+25
1.792764173274796063e-03 5.606129228300850838e+07 -4.382333027277860790e+07 1.507115520920630424e+25
1.806876957149516991e-03 5.402429744167042524e+07 -4.396622666135052592e+07 1.440638859874374239e+25
1.817735210058128237e-03 5.255363734354392439e+07 -4.407240480876892805e+07 1.390104545286386581e+25
1.832257210647572415e-03 5.106340699437289685e+07 -4.420699795858022571e+07 1.340196124043540771e+25
1.844705100128354912e-03 4.954211738768018037e+07 -4.431641055364985764e+07 1.289511628292155084e+25
1.857839051569183620e-03 4.816176965930207819e+07 -4.442804186833712459e+07 1.243821240571517328e+25
1.874793748221471792e-03 4.606115255879534036e+07 -4.457476718474882841e+07 1.186752181127804521e+25
1.888985069292605434e-03 4.460057287218073756e+07 -4.468692171900937706e+07 1.137052862610064031e+25
1.897278309772654865e-03 4.362757214532390237e+07 -4.475458888798660040e+07 1.103183286683144210e+25
1.905664271224545700e-03 4.276756642001646757e+07 -4.481466289710294455e+07 1.077015422539781095e+25
1.917741006517859103e-03 4.191680459719702601e+07 -4.489909267168299854e+07 1.047836298637655131e+25
1.923987484795351482e-03 4.117419313199912012e+07 -4.494298026292220503e+07 1.022496246217016456e+25
1.930277332349479525e-03 4.062472596613086015e+07 -4.498440419749292731e+07 1.004942094164061282e+25
1.936606313907863683e-03 4.011045828637097776e+07 -4.502505827460950613e+07 9.879666323716926930e+24
1.942980159447504429e-03 3.956774066202013195e+07 -4.506524357004299760e+07 9.708660377381154429e+24
1.948771150770454898e-03 3.909618235908550024e+07 -4.509991810626377165e+07 9.552062009566006776e+24
1.960454179347304298e-03 3.841223723960888386e+07 -4.516497991032505035e+07 9.329798583137990615e+24
1.966345469131611148e-03 3.774761776804820448e+07 -4.519579509429888427e+07 9.113423497832622742e+24
1.972727920961551452e-03 3.728948280979668349e+07 -4.522747352874147147e+07 8.965202854070524500e+24
