8.417125983708717910e-03 1.066911314504799080e-04 5.112798445220183840e-29 1.389643255653758534e-02 2.624716220079297798e-09 5.190789075589357496e-27 5.805551612770818284e-10 4.774985794310211531e-12 1.862616052210556637e-11 7.122515315047629105e-10 4.957544134344888195e-10 3.645029051864900386e-10 3.140317696746948107e-10 5.797471508008300867e-11 2.104928716488019033e-10 1.527025643449310324e-03 7.795595795207673648e-10 2.378504222083258448e-04 9.758148628760026089e-01 3.734166851486728078e-09 1.489235769747437661e-09
8.342082479269020967e-03 1.076013564247867816e-04 4.884566911959597636e-29 1.395923682223192304e-02 2.630103731566901885e-09 1.345538955111699846e-27 5.833879234579868064e-10 4.796005676536014021e-12 1.879700334459276506e-11 7.229435164104006725e-10 5.040912923039194021e-10 3.710110893547009358e-10 3.203398398317353983e-10 5.894670899017528585e-11 2.145299392459579983e-10 1.493825456563142818e-03 7.962274057537421423e-10 2.407783749466989916e-04 9.758564639537427032e-01 3.806688068712566270e-09 1.524959125229595565e-09
8.220949215284333728e-03 1.090892607787004851e-04 4.781530085426956703e-29 1.406095572458503605e-02 2.638575599347148162e-09 4.347943489708928271e-27 5.879524563948161421e-10 4.829742305541548780e-12 1.907602049975678671e-11 7.406024905814298374e-10 5.178971651984783963e-10 3.818065628992096039e-10 3.308382492959630345e-10 6.055649397536201275e-11 2.212427467006149723e-10 1.441407551694846509e-03 8.240419816029958013e-10 2.456105538553325835e-04 9.759219758547510448e-01 3.926818415713613639e-09 1.584812908417864843e-09
8.039633226155870963e-03 1.112745461079618224e-04 4.502800798654360048e-29 1.420580909975204843e-02 2.649167085409553256e-09 9.999999999999999949e-91 5.943464311152915897e-10 4.876331432135899431e-12 1.948484831655642461e-11 7.672100124368900324e-10 5.388253170900428424e-10 3.982337302145370456e-10 3.469275170380550571e-10 6.300171904927372019e-11 2.315279153409423345e-10 1.368777330413573079e-03 8.669808088828258171e-10 2.529534860239702446e-04 9.760215400420453324e-01 4.110958396230228113e-09 1.677961179791607300e-09
7.842549299051263662e-03 1.137155533227459303e-04 4.321173470419199032e-29 1.436583800862344454e-02 2.659625392514316579e-09 9.999999999999999949e-91 6.011937264745513067e-10 4.925317756351976644e-12 1.994051529659894478e-11 7.975692012742373236e-10 5.627981036018917767e-10 4.170848966691075912e-10 3.654997748364486705e-10 6.578571227760810097e-11 2.433308979235279953e-10 1.290558752514226956e-03 9.165990029130997584e-10 2.612785351875780530e-04 9.761260470909348674e-01 4.319544391551850871e-09 1.786468985816912263e-09
7.614902853035454555e-03 1.165709174421748328e-04 4.085006526417330285e-29 1.454715276771419152e-02 2.670233068133184897e-09 9.999999999999999949e-91 6.089106002791778039e-10 4.980035158455457468e-12 2.047108996243727982e-11 8.339843439423147236e-10 5.917701448810543637e-10 4.399854849265565417e-10 3.882578768657625399e-10 6.916712304036111996e-11 2.578113069858903904e-10 1.205893256639667182e-03 9.780244580232156780e-10 2.713344197863810860e-04 9.762441324251910357e-01 4.574479544132496862e-09 1.922116058075795297e-09
7.299704730201673174e-03 1.208397420156160783e-04 3.952861177002322449e-29 1.481716654043875245e-02 2.685415539737207617e-09 9.999999999999999949e-91 6.201656219981526555e-10 5.058878669754920024e-12 2.125722498864788983e-11 8.893964577768052774e-10 6.361023566227404384e-10 4.751378143514170511e-10 4.234693651161890985e-10 7.431569283005483527e-11 2.800823218610160407e-10 1.095284639716990289e-03 1.073365614794418522e-09 2.864678098252756251e-04 9.763805222616804835e-01 4.957427564893981627e-09 2.134926780817359824e-09
6.981397261725245072e-03 1.250816158061160920e-04 3.451619608083626056e-29 1.507027247623929193e-02 2.693440672127378713e-09 9.999999999999999949e-91 6.300366507314358991e-10 5.124414229852593255e-12 2.203220237585216357e-11 9.474840257744523572e-10 6.831081785181412847e-10 5.126635829771447127e-10 4.616050216622289184e-10 7.976512012794273963e-11 3.040963831206048475e-10 9.888785338529148920e-04 1.177839973538777518e-09 3.025184314605985241e-04 9.765318364245266780e-01 5.366937216694959021e-09 2.372255561114622056e-09
6.747313811586956936e-03 1.286177912123234203e-04 3.288184169150619649e-29 1.528595265295071108e-02 2.701292234166725976e-09 4.599424062512780931e-27 6.382218017688172236e-10 5.178295594558264045e-12 2.267555900972374215e-11 9.963955285473673787e-10 7.227715418342240102e-10 5.443422424406391570e-10 4.939700276672574395e-10 8.430331265214907348e-11 3.242503536161052991e-10 9.120120862942937816e-04 1.266169568686050821e-09 3.156671862283257817e-04 9.766104204006829104e-01 5.696653506328472712e-09 2.574820495949058892e-09
6.554566186281241685e-03 1.313674563010762875e-04 3.162652925319469437e-29 1.544231454296734161e-02 2.702709362712373732e-09 9.999999999999999949e-91 6.437597427196006314e-10 5.212319851808396616e-12 2.317118987842725674e-11 1.036391173857616774e-09 7.555672963445880348e-10 5.707220859656965067e-10 5.212745340067496841e-10 8.807029243685037942e-11 3.412566035554642955e-10 8.557896061589121556e-04 1.341759940193115931e-09 3.266732745863825836e-04 9.766892721773754449e-01 5.975697472533722927e-09 2.750737446790668645e-09
6.284917881606243845e-03 1.352576420810736220e-04 2.938386824711825554e-29 1.565477477374067200e-02 2.701223098054219385e-09 9.999999999999999949e-91 6.508623081770973300e-10 5.253564773516514592e-12 2.386983384745735674e-11 1.095109842946787160e-09 8.040819818801449389e-10 6.099311209741019589e-10 5.622647695817009999e-10 9.363634844699651009e-11 3.667113037092512324e-10 7.840402943732378708e-04 1.456208110899103488e-09 3.429155503005364820e-04 9.767980760803716134e-01 6.387899237864287654e-09 3.020474999025929021e-09
6.048892392789931814e-03 1.391741173396512259e-04 2.758002021860268680e-29 1.587924537054076143e-02 2.701519884622840587e-09 1.390290935891669545e-27 6.579877497957139191e-10 5.293886085639535837e-12 2.456272632910126789e-11 1.154297905572531106e-09 8.529925663102445973e-10 6.493946724975751704e-10 6.037007366267164979e-10 9.911954060689461734e-11 3.919920367931802009e-10 7.175712021889148803e-04 1.570731873304651553e-09 3.587485114118455312e-04 9.768563496273331426e-01 6.773697994715474425e-09 3.293104081724214673e-09
5.865242611347938964e-03 1.418161249830925455e-04 2.621582504499694596e-29 1.601114859367323839e-02 2.693460994924797194e-09 9.999999999999999949e-91 6.613238004321311656e-10 5.307196089852250042e-12 2.502721194561251555e-11 1.197830698454824966e-09 8.895126604049685224e-10 6.791480892581363964e-10 6.354886474873823603e-10 1.032417511755219937e-10 4.114317190385125583e-10 6.735333819619731491e-04 1.660469320223036458e-09 3.709160527902274278e-04 9.769373236858903686e-01 7.076294581970172068e-09 3.510816484986923967e-09
5.646517614751647360e-03 1.450117363518507892e-04 2.452086361377976854e-29 1.616637340001666340e-02 2.680678677006043972e-09 1.067907598072679881e-26 6.646441421140252109e-10 5.316195829623342987e-12 2.558451767304938694e-11 1.252348638065343520e-09 9.354832477180235105e-10 7.166907375456301372e-10 6.759365818770051693e-10 1.083764955172332365e-10 4.359544966145565132e-10 6.238410349055818760e-04 1.774917739770274130e-09 3.861479121677654082e-04 9.770320877851427221e-01 7.448816858871935335e-09 3.791915543932366026e-09
5.378855088560033533e-03 1.494986993742308617e-04 2.242843478831949854e-29 1.639701480865722941e-02 2.665448200014270084e-09 7.456408140774839469e-27 6.693338452435700202e-10 5.328430807829660925e-12 2.636156242229531609e-11 1.329216820264476304e-09 1.000239024787627324e-09 7.694512139235944182e-10 7.330003079513305528e-10 1.154261084519202900e-10 4.699016120168832998e-10 5.623088301703249234e-04 1.934602361993877597e-09 4.068898696451500141e-04 9.771054108682134531e-01 7.928778831884584980e-09 4.188291319798748514e-09
5.152658683902682814e-03 1.528561517490432508e-04 2.105185992352751864e-29 1.654749540437850178e-02 2.641260353281488092e-09 1.138840460003751418e-26 6.702766228843815085e-10 5.312523218861013561e-12 2.693435532432062024e-11 1.392863289924193716e-09 1.054509840427245426e-09 8.139319770579300413e-10 7.819563468062269426e-10 1.212377003581907667e-10 4.986574807314586059e-10 5.150571861586791551e-04 2.072880476914627946e-09 4.245691799293166923e-04 9.772073404435875910e-01 8.330973605189405396e-09 4.539499651311590588e-09
5.049768235621933908e-03 1.546232329070428816e-04 2.034927245196792516e-29 1.663387828902368124e-02 2.630909878452331270e-09 5.072456681311759504e-28 6.710465805378552090e-10 5.306665185924636234e-12 2.723676670657817542e-11 1.425900823332189089e-09 1.082551468984168527e-09 8.368124720880970703e-10 8.071203033873256942e-10 1.241663005466085543e-10 5.131780666170891321e-10 4.931622583727087589e-04 2.142899922761815619e-09 4.333824866205329370e-04 9.772351619923455024e-01 8.519698598047815109e-09 4.718280770766816573e-09
4.936686144594300968e-03 1.561710150504926509e-04 1.964640267673922145e-29 1.669355958258671863e-02 2.613963377865550695e-09 9.999999999999999949e-91 6.702379785477882240e-10 5.287352514909771721e-12 2.750036662742647894e-11 1.458529443763903517e-09 1.110630168934683862e-09 8.599144099701685384e-10 8.329462476053100039e-10 1.271028313182238700e-10 5.280906238449109057e-10 4.723246113234093064e-04 2.216151420453755055e-09 4.425780614159287698e-04 9.772986565032905082e-01 8.722781501752947510e-09 4.908603020462695054e-09
4.765567893804238155e-03 1.586455818300379079e-04 1.855583146058012153e-29 1.679588424569063154e-02 2.585420887685160684e-09 9.999999999999999949e-91 6.683675360057286012e-10 5.249966157697082302e-12 2.791511341392874785e-11 1.511545955338803346e-09 1.156075506847364317e-09 8.970809598043218482e-10 8.745849899423363001e-10 1.316496768904445743e-10 5.514351421891579674e-10 4.401272744902431531e-04 2.331804028889896026e-09 4.570875255316803032e-04 9.773826625023559478e-01 9.022837308203969256e-09 5.212330124730040890e-09
4.619292183442845652e-03 1.615304263569334892e-04 1.754359047660890591e-29 1.694153445805486255e-02 2.565959898179731229e-09 9.999999999999999949e-91 6.685044736583506800e-10 5.229413814948631327e-12 2.841552663918900615e-11 1.568995157339502401e-09 1.204706697228341160e-09 9.365032622519949446e-10 9.183099775967628220e-10 1.364024844743786217e-10 5.755155380005211137e-10 4.090190482923198451e-04 2.450169365639250546e-09 4.715888623385019822e-04 9.773970091489240231e-01 9.291868370934144646e-09 5.522010428727265264e-09
4.471067445039377322e-03 1.636073384717422999e-04 1.666108797764198613e-29 1.701550349194206821e-02 2.534937200533130594e-09 9.999999999999999949e-91 6.651945901709528284e-10 5.182057409481482190e-12 2.878070375803647696e-11 1.619292317150486551e-09 1.247966290796320985e-09 9.718712454274484136e-10 9.584092800630354021e-10 1.405703588409475593e-10 5.974216569338366245e-10 3.829071789351540050e-04 2.560885243507227730e-09 4.851743736283334590e-04 9.774817134610432889e-01 9.561003302816637445e-09 5.819425767694078956e-09
4.275054549067293722e-03 1.672475660292630992e-04 1.524808491375005411e-29 1.718244494255127472e-02 2.495935533604447489e-09 1.881794376907009597e-27 6.618057963070293229e-10 5.122395448710881690e-12 2.943836860785325183e-11 1.702428222704557397e-09 1.318430843876472737e-09 1.028763755916183333e-09 1.022306788018721827e-09 1.470279960486251031e-10 6.311172627012814197e-10 3.450202361094000707e-04 2.730571634163668656e-09 5.057200954521553788e-04 9.775244846379300689e-01 9.924065743164192991e-09 6.275846123618226634e-09
4.106606391146905288e-03 1.702556132659320033e-04 1.406750651761962336e-29 1.731165636718641487e-02 2.455096611671645500e-09 9.999999999999999949e-91 6.568038730926260849e-10 5.052489348029307259e-12 3.000632942855094249e-11 1.778115419561730476e-09 1.382439575355498553e-09 1.080170271218587555e-09 1.080349222047332128e-09 1.525971263396812567e-10 6.606851482593516622e-10 3.132159320193308961e-04 2.881567618309309161e-09 5.239603487333566092e-04 9.775742762776411521e-01 1.021837343963190976e-08 6.688749675734021449e-09
3.959090027850206694e-03 1.726673725424814477e-04 1.346462444417832650e-29 1.740328141409526463e-02 2.412581442910565432e-09 1.793344841133054523e-26 6.504053264255118750e-10 4.974314841181682357e-12 3.049453864689730758e-11 1.846736292092576068e-09 1.440306384799927228e-09 1.126387931305483695e-09 1.132800801327179140e-09 1.573744409442096079e-10 6.865178937441613186e-10 2.877978745710417898e-04 3.015400954882216061e-09 5.401627006672894433e-04 9.776369705891057027e-01 1.045640308075676859e-08 7.060784689587391245e-09
3.829207304479294045e-03 1.748598425655258949e-04 1.263224686671190673e-29 1.748739725351305604e-02 2.371182730547687488e-09 9.999999999999999949e-91 6.436212938327012026e-10 4.894397923795086472e-12 3.094184822725495419e-11 1.912171809588500416e-09 1.495406590707886711e-09 1.170149686612704078e-09 1.182487629538053033e-09 1.616948765106402635e-10 7.100771886678623153e-10 2.651633899488055140e-04 3.138273673539547791e-09 5.550850276533310975e-04 9.776882563104174473e-01 1.064478908855026287e-08 7.405731728991710962e-09
3.760061658091340409e-03 1.768179790334761814e-04 1.205874826197172895e-29 1.759433779835011327e-02 2.352372646655822347e-09 1.065865945369718448e-25 6.412190164868774592e-10 4.858351676632171894e-12 3.136123912115822353e-11 1.962031177191876069e-09 1.536212264398505765e-09 1.201894512934640051e-09 1.217614810608275348e-09 1.647553168736469072e-10 7.261552021766045203e-10 2.504338533760294477e-04 3.220006969179612892e-09 5.648456502519084337e-04 9.776534716383684653e-01 1.073298988175381776e-08 7.631057376246774909e-09
3.645054606905034911e-03 1.776444985604930693e-04 1.127554387084026365e-29 1.757656300400209370e-02 2.302800757903096344e-09 9.999999999999999949e-91 6.310106068731053973e-10 4.757134079156732702e-12 3.163202229858355586e-11 2.011926276342272340e-09 1.578073248464326281e-09 1.234825217447136759e-09 1.255776412147587635e-09 1.676508319028341174e-10 7.430865571666081462e-10 2.354747181179708522e-04 3.312706015104945605e-09 5.765008708421765545e-04 9.777887302529262303e-01 1.087079701520919126e-08 7.903603780645848322e-09
3.520834701090305632e-03 1.802069345190642402e-04 1.057010021688922185e-29 1.768864131935626166e-02 2.254641096523740721e-09 9.999999999999999949e-91 6.220546131472828495e-10 4.657154131388783745e-12 3.229463508259366685e-11 2.098781372320241377e-09 1.648647548835032671e-09 1.289015960805300192e-09 1.316150720191242867e-09 1.723536943104558809e-10 7.686935308823415322e-10 2.139279772082985063e-04 3.446507441619506412e-09 5.929490623866952607e-04 9.778034070909952247e-01 1.097634456250119214e-08 8.284301620001199207e-09
3.404462453475101246e-03 1.826507487894926988e-04 9.739276973181479971e-30 1.779377786404822900e-02 2.204771815875876681e-09 8.060493260428623949e-26 6.121814534787127154e-10 4.551055412083398617e-12 3.299448240432433541e-11 2.189491884226126293e-09 1.721541817628826259e-09 1.344292192813418644e-09 1.377342168066749115e-09 1.768772088351473488e-10 7.933542243039950931e-10 1.936420020652143464e-04 3.575586722396548538e-09 6.089728941328554799e-04 9.778164603081910267e-01 1.104230391197546246e-08 8.654009036990900405e-09
3.310657015094831471e-03 1.830804147553560248e-04 9.278562159906788878e-30 1.775589470408755338e-02 2.153782632270801355e-09 1.324395328143691586e-26 6.004693225878721479e-10 4.441423361307465862e-12 3.330213222224109705e-11 2.242394922921597110e-09 1.764227177533420482e-09 1.376438107656838150e-09 1.413920168213958390e-09 1.791294145344255647e-10 8.069288907781103373e-10 1.825908150467440700e-04 3.651575560069659350e-09 6.190614183406398675e-04 9.779486814318475441e-01 1.108885151147121323e-08 8.885366067889160358e-09
3.244634667697917068e-03 1.845483039223035386e-04 8.790063638489164023e-30 1.781936823437041753e-02 2.120892959475748702e-09 8.569290648969026944e-26 5.934024486733954374e-10 4.368946943451142160e-12 3.378546852621706802e-11 2.304847976360335464e-09 1.814131029708945187e-09 1.413150830899647219e-09 1.454805467599918028e-09 1.817219725906041088e-10 8.212067779869089766e-10 1.714112643696018962e-04 3.726695026383406666e-09 6.287149726175159841e-04 9.779512878958760425e-01 1.108480731027711307e-08 9.107330043366145737e-09
3.135525110373065406e-03 1.853045821988003592e-04 8.310737860969492104e-30 1.779196467254781644e-02 2.056338473902360986e-09 9.999999999999999949e-91 5.780983551958422604e-10 4.227234089257082163e-12 3.430847993439052549e-11 2.385387161694706478e-09 1.878442877711665619e-09 1.459874229116470675e-09 1.507881625141773658e-09 1.845182352899685986e-10 8.379883701999709087e-10 1.579528085861583921e-04 3.820178781362484631e-09 6.415818285479990991e-04 9.780876357715091451e-01 1.107937275684551846e-08 9.399620511454106848e-09
3.094852994683439714e-03 1.880456544656930310e-04 7.840480334321553372e-30 1.797247662352433398e-02 2.038849301833790793e-09 2.689688707283176382e-26 5.749953415125718212e-10 4.185464819937176213e-12 3.508396547937694120e-11 2.468317132767862804e-09 1.942821471616506391e-09 1.506197774865502649e-09 1.557326131332795553e-09 1.877881898620515357e-10 8.543785850096294208e-10 1.464072841173707530e-04 3.900304052563785420e-09 6.515522380633388027e-04 9.779466295150786026e-01 1.099698430360550403e-08 9.622835350098734760e-09
3.005896077039137745e-03 1.876679107333486575e-04 7.500469145819862145e-30 1.787039348886595644e-02 1.978006651779274229e-09 1.229680746462759465e-25 5.596347609712359437e-10 4.051750628877182873e-12 3.541554153705836396e-11 2.527716134978760362e-09 1.989430204708714766e-09 1.539019008015546004e-09 1.594860814527557885e-09 1.892185134742648393e-10 8.640783755817006801e-10 1.381851639617932045e-04 3.958207294435436586e-09 6.604665744273409411e-04 9.781373547597800311e-01 1.096841024348798118e-08 9.817143034226277435e-09
2.919396325138806821e-03 1.881102593706595390e-04 7.090045652750143816e-30 1.783252938137966717e-02 1.918521582623053535e-09 4.812035144578347897e-26 5.447223733846360901e-10 3.919560354683744734e-12 3.601177138396772930e-11 2.611474509953311351e-09 2.053901241811988197e-09 1.583952188016462178e-09 1.644448912993986169e-09 1.913736679271144845e-10 8.768820745454877403e-10 1.281787474637937187e-04 4.029089126718140905e-09 6.710882535991667544e-04 9.782606606100540114e-01 1.088533664704413970e-08 1.004336024339861153e-08
2.831974871438987500e-03 1.896202939467207685e-04 6.437362266960555365e-30 1.787402918901350932e-02 1.857017532005526095e-09 9.999999999999999949e-91 5.293701365648638859e-10 3.780915062570809554e-12 3.699623835643966866e-11 2.733308550247029939e-09 2.146309213294933971e-09 1.647672910304742742e-09 1.712801956188082866e-09 1.945582894616583783e-10 8.941621591087659822e-10 1.158454731379824737e-04 4.118915558192968273e-09 6.843299251439687167e-04 9.783041633341349463e-01 1.072107022095916826e-08 1.031722019760121565e-08
2.737841212262448042e-03 1.899943405551754471e-04 6.075887778133534363e-30 1.781999450652030706e-02 1.784566315717525823e-09 2.059588565370089538e-25 5.105315073663443000e-10 3.619831098202519327e-12 3.789233203666537509e-11 2.851221068864543663e-09 2.234451482796602369e-09 1.707010271794121708e-09 1.776349388365928631e-09 1.969098957903151300e-10 9.076440200635341919e-10 1.054794302991033262e-04 4.191698653636431034e-09 6.963361021058394988e-04 9.784503171100676910e-01 1.054491725008334710e-08 1.055137746668171339e-08
2.717340049773317792e-03 1.924052433459830247e-04 5.729743864025691977e-30 1.798553872319316044e-02 1.770350138244204300e-09 9.999999999999999949e-91 5.073859504175820667e-10 3.584771928689800057e-12 3.878204554935251204e-11 2.942659063862641259e-09 2.302255926122438816e-09 1.753178566463563803e-09 1.823495242394371531e-09 1.995302760077991621e-10 9.198631622125942773e-10 9.856621900422918498e-05 4.247378849526312452e-09 7.038202125412809824e-04 9.783022919522479377e-01 1.039099182390050458e-08 1.070043818858993242e-08
2.624135156941653346e-03 1.908088059470978981e-04 5.471088882883781705e-30 1.777832952207145101e-02 1.692022345565329887e-09 7.063614267714748014e-26 4.861580924054820380e-10 3.414791562699857747e-12 3.935930344624671693e-11 3.031799616461201995e-09 2.366889991823538726e-09 1.794472964650121194e-09 1.867845315317685986e-09 2.001853803274262407e-10 9.253426122454907292e-10 9.227004062114801551e-05 4.283164542713812378e-09 7.120951991794159533e-04 9.786023234992794473e-01 1.024531740749375046e-08 1.083998748683285375e-08
2.568108694462886872e-03 1.923032532005430298e-04 5.111693728400616186e-30 1.783816845030315040e-02 1.644242313729476816e-09 3.146668270147472271e-26 4.736286699430914392e-10 3.308324657739769090e-12 4.056758588742527875e-11 3.168681170676069503e-09 2.466190198977997883e-09 1.859587397039973040e-09 1.934263316464114523e-09 2.028533505968333633e-10 9.383850812421034098e-10 8.400165338773020289e-05 4.345130747115632473e-09 7.223619579244888950e-04 9.785950178813692668e-01 1.001129192676066413e-08 1.102122173913932893e-08
2.491674211085478235e-03 1.922397538872111489e-04 4.791989505659441388e-30 1.775818453591443066e-02 1.576240247119565206e-09 9.999999999999999949e-91 4.551933257381970013e-10 3.161125050298017515e-12 4.171923189793569164e-11 3.309381883205527637e-09 2.566462444532076625e-09 1.923354027749727464e-09 1.999188456143590270e-09 2.046561794704941983e-10 9.478424824266195172e-10 7.658243300536156687e-05 4.392676242635583934e-09 7.322366591429992294e-04 9.787490440418679105e-01 9.769663120886332910e-09 1.117555797909432524e-08
2.421001981037749183e-03 1.908893909079152173e-04 4.592222864550257681e-30 1.758514965686023765e-02 1.512192081028681694e-09 9.999999999999999949e-91 4.375000433004622879e-10 3.025332415660807545e-12 4.248113185058511135e-11 3.411601974662463052e-09 2.637851457195783934e-09 1.967113123115203634e-09 2.043638653330374906e-09 2.052095540323586553e-10 9.515226671086589709e-10 7.191195432847938317e-05 4.414119197070152541e-09 7.389074240921997445e-04 9.789921011140912954e-01 9.590785242848174774e-09 1.126164160514363083e-08
2.390746767064735098e-03 1.933402602020535771e-04 4.316995829476378048e-30 1.773503015703123062e-02 1.482445910420864701e-09 9.999999999999999949e-91 4.297645143595539370e-10 2.960409554989483224e-12 4.400704479076123126e-11 3.572689155137442319e-09 2.752105992404236480e-09 2.040480069333517906e-09 2.115860845950442634e-09 2.083301793179064210e-10 9.652590060982043214e-10 6.540190102415862391e-05 4.472727014685486245e-09 7.483005567977692694e-04 9.788671415129470699e-01 9.343478288528361433e-09 1.141482461103701498e-08
2.298534381598808189e-03 1.921514607722026708e-04 4.052646976917681239e-30 1.754452948186648042e-02 1.395855169725710597e-09 8.083761118411225770e-26 4.058147557004781049e-10 2.781250300588996883e-12 4.563096979296549378e-11 3.770703288696184054e-09 2.888279671041006652e-09 2.123125733081103534e-09 2.197221698333686544e-09 2.098707532216994839e-10 9.729036409515802045e-10 5.866141454114599774e-05 4.509127818625853577e-09 7.589416870591607139e-04 9.791471424669658807e-01 9.045061056134708616e-09 1.154082047234444667e-08
